battery_power,bluetooth,clock_speed,dual_sim,fc_megapixel,four_g,int_memory,m_depth,mobile_wt,n_cores,pc_megapixel,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_range
1424,0,0.5,1,16.0,1,23,0.6,80.0,4,18,1399,1663,1053.0,14,11,16,1,1,1,1
583,1,0.9,1,1.0,0,51,0.9,88.0,8,2,1658,1794,1799.0,16,9,7,0,1,0,1
648,1,0.5,1,9.0,1,54,0.4,109.0,5,20,1153,1817,3124.0,5,0,13,1,0,0,3
1203,1,0.5,1,0.0,1,11,0.9,109.0,2,12,35,510,1672.0,17,13,19,1,1,0,0
1777,0,2.2,1,0.0,0,15,0.2,100.0,4,7,553,874,1552.0,10,8,10,1,1,0,1
1299,1,2.8,1,0.0,0,64,0.5,83.0,6,6,46,908,1938.0,19,8,5,1,0,1,1
1494,0,1.9,0,2.0,1,47,0.4,129.0,2,9,207,1177,3202.0,13,1,14,1,0,0,3
527,0,0.7,1,4.0,0,53,0.9,128.0,1,11,67,1924,1302.0,13,7,13,0,0,0,0
793,1,2.8,1,1.0,1,64,0.4,179.0,4,2,818,1006,2296.0,12,0,5,1,1,0,1
873,1,0.5,1,6.0,0,8,0.6,152.0,7,9,1257,1411,575.0,15,8,7,1,0,1,0
722,0,1.1,0,12.0,0,12,1.0,93.0,6,20,138,1371,2359.0,13,6,3,0,0,0,1
1250,1,1.5,0,14.0,1,20,0.4,167.0,5,18,11,1020,3314.0,6,5,6,1,1,1,2
1358,0,1.7,0,0.0,0,60,0.6,147.0,3,1,889,1635,440.0,14,10,13,1,0,0,0
1035,1,1.9,1,8.0,0,11,1.0,173.0,6,10,831,1709,2002.0,17,8,5,1,1,0,1
1289,0,0.8,1,3.0,1,16,0.9,161.0,6,17,713,1854,3167.0,14,8,20,1,1,0,3
1445,0,2.2,1,2.0,0,37,0.4,82.0,2,6,527,1393,3480.0,17,16,17,1,1,1,3
1702,1,2.3,1,12.0,1,47,0.6,107.0,2,19,1284,1643,595.0,10,0,19,1,0,1,1
534,0,0.5,1,4.0,0,2,0.2,85.0,5,16,911,1220,2466.0,5,3,18,0,1,1,2
628,1,1.8,0,5.0,0,60,0.2,87.0,6,6,1047,1534,1337.0,12,7,14,0,1,0,1
713,0,1.4,1,4.0,0,53,0.8,98.0,1,17,123,1477,1462.0,19,18,13,1,0,1,0
1207,0,0.5,0,0.0,0,58,0.3,112.0,8,0,406,681,503.0,7,3,5,1,1,0,0
683,1,2.1,0,7.0,0,30,0.1,197.0,7,8,927,1135,2066.0,9,0,15,0,0,0,1
594,1,2.6,0,1.0,0,27,0.1,196.0,5,2,407,528,708.0,17,5,17,0,1,1,0
537,1,2.0,0,1.0,1,55,0.3,103.0,7,2,1041,1430,2029.0,10,5,12,1,1,1,1
1565,1,0.5,0,0.0,0,38,0.1,121.0,5,1,781,1364,308.0,19,17,7,1,1,1,0
1052,0,0.9,0,1.0,0,6,0.8,195.0,4,16,1191,1839,552.0,6,1,11,0,0,1,0
713,0,1.6,0,4.0,1,63,0.7,89.0,2,8,103,1760,2082.0,15,10,12,1,0,0,1
1766,1,0.5,1,1.0,0,16,0.6,141.0,5,7,125,1227,3314.0,9,7,17,0,0,1,3
584,1,1.7,1,1.0,1,19,0.4,199.0,4,4,919,1343,3996.0,12,9,17,1,1,1,3
1541,1,1.5,1,6.0,1,5,0.5,109.0,4,10,536,1656,1795.0,7,3,4,1,1,1,1
837,0,2.4,1,1.0,0,51,0.2,104.0,5,15,638,1831,594.0,16,6,20,1,0,1,0
935,1,0.5,1,3.0,1,58,0.1,155.0,5,12,639,1087,2473.0,10,4,9,1,0,1,2
665,1,0.7,0,0.0,1,31,0.1,185.0,5,2,496,1804,690.0,5,2,15,1,0,0,0
680,1,2.4,0,13.0,1,34,0.4,157.0,2,17,686,1418,3845.0,15,1,4,1,1,1,3
877,0,1.5,1,0.0,1,17,0.1,195.0,7,0,1064,1985,2004.0,11,8,9,1,1,1,1
1493,0,1.5,1,13.0,0,53,0.5,102.0,5,16,240,1414,2083.0,19,15,20,0,1,1,2
1762,0,0.6,0,3.0,1,26,0.1,83.0,6,14,525,704,2661.0,9,7,4,1,1,0,2
842,1,1.8,1,4.0,0,57,1.0,124.0,3,10,348,730,1903.0,8,4,14,0,1,0,1
925,1,2.1,0,9.0,0,56,0.2,196.0,1,14,1262,1520,2466.0,8,0,5,1,0,0,2
1692,0,2.1,0,4.0,1,2,0.9,106.0,1,17,1899,1904,3779.0,9,3,7,1,1,1,3
1576,1,2.2,0,8.0,0,5,0.7,139.0,3,17,258,789,3904.0,5,1,7,1,1,1,3
1065,0,1.7,1,4.0,1,48,0.3,162.0,6,8,1188,1948,265.0,8,0,12,1,0,0,0
958,1,1.6,0,9.0,1,60,0.4,200.0,1,12,730,751,1417.0,10,4,19,1,0,1,0
623,1,0.8,0,6.0,1,26,0.3,197.0,7,12,484,1238,1769.0,10,1,16,1,0,0,1
897,0,1.4,1,1.0,0,17,0.4,171.0,1,2,547,1852,2948.0,12,3,5,0,0,1,2
1110,0,1.5,0,4.0,1,41,0.1,152.0,3,16,800,1455,2572.0,16,5,16,1,0,1,2
616,1,2.2,0,3.0,1,21,0.8,150.0,7,4,347,513,3267.0,17,9,19,1,0,0,2
1680,1,1.2,1,6.0,1,37,0.7,168.0,4,7,679,1231,1459.0,15,3,2,1,1,0,1
1715,0,1.3,0,0.0,1,12,0.3,94.0,8,6,1224,1676,1633.0,15,10,5,1,1,1,2
983,0,0.6,1,0.0,1,45,0.1,130.0,4,11,948,1205,2052.0,5,3,6,1,0,1,1
720,1,0.9,1,12.0,1,14,0.8,165.0,4,14,366,1234,1086.0,14,7,3,1,1,0,0
1660,0,0.6,0,2.0,1,24,0.8,169.0,2,3,223,1777,2402.0,12,10,14,1,1,1,2
1564,0,1.5,1,1.0,0,42,0.7,108.0,2,2,1619,1962,3376.0,7,0,7,0,1,0,3
592,0,0.8,1,1.0,0,52,0.9,103.0,7,10,332,970,1507.0,5,0,4,0,0,1,0
969,0,1.8,1,2.0,1,44,0.6,158.0,3,7,167,909,641.0,9,1,8,1,0,1,0
1356,1,0.5,1,0.0,0,35,0.8,131.0,1,19,782,951,3451.0,5,2,17,1,1,1,3
504,1,1.0,0,8.0,0,14,0.5,189.0,7,9,881,1129,1607.0,15,0,10,1,1,1,0
1546,1,0.5,1,3.0,1,6,0.2,101.0,1,4,91,1317,3521.0,15,11,9,1,0,0,3
689,0,2.9,1,3.0,1,7,0.8,147.0,2,6,487,722,1241.0,9,0,16,1,0,0,0
1685,0,0.6,0,14.0,0,16,0.6,137.0,7,15,120,1429,881.0,6,3,17,0,1,1,0
1792,1,1.0,0,3.0,1,62,0.3,170.0,7,8,1626,1913,2563.0,18,14,15,1,0,1,3
1786,0,1.2,0,11.0,0,61,0.1,123.0,3,14,74,865,3033.0,14,11,17,0,1,0,3
1944,0,0.6,1,9.0,1,59,0.2,132.0,7,10,634,1079,769.0,19,13,3,1,0,1,0
1077,1,2.5,0,13.0,1,49,0.6,131.0,4,14,334,1079,3454.0,17,11,2,1,0,1,3
648,1,1.8,0,1.0,1,60,0.1,195.0,4,4,931,1811,819.0,10,3,4,1,0,0,0
1702,1,0.5,1,8.0,0,2,0.6,185.0,6,19,921,1351,435.0,12,9,3,0,1,1,0
1571,0,2.9,0,1.0,0,30,0.9,150.0,7,3,805,956,586.0,10,9,4,0,1,1,0
856,1,1.1,1,14.0,1,19,0.7,125.0,6,19,1057,1931,650.0,17,0,10,1,0,1,0
1786,0,2.6,0,6.0,0,14,1.0,115.0,4,15,616,912,3038.0,18,0,14,1,0,0,3
914,1,0.7,0,1.0,1,60,0.9,198.0,5,4,740,840,3736.0,14,8,5,1,0,0,3
1615,1,2.8,0,3.0,0,9,0.9,117.0,1,13,542,678,2948.0,8,3,3,1,1,0,2
649,1,1.4,0,4.0,1,19,0.8,190.0,7,12,344,1551,739.0,18,1,2,1,1,0,0
1646,0,2.5,0,3.0,1,25,0.6,200.0,2,5,211,1608,686.0,8,6,11,1,1,0,0
1189,1,1.9,0,5.0,0,7,0.5,164.0,2,20,79,615,841.0,13,10,11,0,1,0,0
1043,0,2.7,0,3.0,0,29,0.2,83.0,8,17,887,893,1183.0,5,3,8,1,0,0,0
1920,0,0.6,1,3.0,1,19,0.5,131.0,3,8,670,1152,3943.0,13,0,4,1,1,0,3
1220,1,2.8,0,1.0,0,54,0.7,109.0,7,20,383,1249,1037.0,6,4,15,1,0,0,0
1748,1,0.5,1,11.0,1,53,0.5,114.0,4,20,718,1109,2633.0,16,0,9,1,0,0,2
907,1,2.6,1,7.0,0,44,0.2,160.0,3,12,144,896,3911.0,13,6,8,0,0,0,3
1193,1,2.3,0,7.0,0,20,1.0,158.0,7,13,1442,1904,1958.0,7,5,2,1,0,0,2
1766,1,0.5,1,1.0,1,22,0.8,122.0,8,4,291,1318,3297.0,7,5,16,1,0,0,3
1278,1,1.0,0,7.0,1,24,0.8,170.0,3,16,1352,1775,3141.0,6,2,11,1,1,1,3
1234,0,1.7,1,8.0,0,17,0.9,174.0,6,15,209,725,3351.0,12,9,19,0,0,1,2
1961,1,1.5,0,10.0,0,55,0.5,100.0,7,20,861,1888,2355.0,14,7,6,1,1,1,3
1745,0,2.9,0,0.0,1,3,0.9,105.0,3,0,426,1629,1308.0,5,0,2,1,1,0,1
1442,0,0.6,1,1.0,0,27,0.4,127.0,5,8,266,642,991.0,14,8,7,1,0,0,0
1083,1,2.9,1,1.0,1,39,1.0,173.0,8,2,523,542,3248.0,8,6,6,1,0,1,2
868,1,0.9,0,5.0,0,5,0.4,137.0,4,7,40,1311,1519.0,13,0,2,0,0,1,0
864,0,1.6,1,0.0,1,53,0.3,88.0,6,1,262,1436,493.0,18,9,10,1,1,0,0
1142,1,1.2,0,0.0,0,2,0.6,114.0,6,0,623,769,1747.0,7,0,14,0,1,0,1
608,1,0.5,1,0.0,0,64,0.9,94.0,4,0,4,1351,2517.0,16,8,7,1,1,1,1
983,0,1.8,0,0.0,1,53,0.9,187.0,1,4,1001,1176,1389.0,17,8,8,1,1,1,1
1720,0,1.6,0,18.0,1,2,0.8,188.0,5,20,334,896,2522.0,10,5,2,1,0,1,2
1802,1,1.2,1,8.0,0,27,0.5,116.0,5,16,453,963,1885.0,10,9,7,1,1,0,2
591,0,2.1,1,18.0,1,16,0.5,196.0,7,20,952,1726,704.0,14,5,4,1,1,1,0
1205,1,2.7,0,5.0,0,10,0.1,163.0,6,10,321,1870,953.0,18,11,20,0,1,1,0
1369,1,1.7,1,3.0,0,28,0.6,108.0,1,18,1451,1469,3206.0,16,15,4,0,0,0,3
713,0,0.9,1,0.0,0,42,0.1,94.0,1,14,1048,1123,928.0,12,10,9,0,0,1,0
1082,0,2.3,1,11.0,0,2,1.0,101.0,4,20,398,724,2177.0,12,2,17,0,1,0,1
1719,1,2.1,1,0.0,0,52,0.1,187.0,3,1,417,520,2610.0,10,1,11,1,1,1,2
1544,0,2.4,0,18.0,1,12,0.1,186.0,7,20,470,844,489.0,9,4,2,1,0,1,0
1090,1,2.3,0,1.0,1,8,0.6,128.0,8,8,1217,1670,3839.0,17,3,11,1,0,1,3
1991,0,2.8,0,3.0,1,15,0.1,181.0,1,13,298,1037,1861.0,8,5,17,1,1,1,1
1367,0,2.9,0,4.0,0,56,0.8,176.0,2,6,36,642,299.0,6,2,10,0,1,0,0
1179,1,0.5,0,7.0,1,32,0.3,182.0,2,12,85,1451,340.0,16,5,16,1,0,0,0
721,1,2.7,1,1.0,1,15,0.2,102.0,5,18,655,1255,3606.0,10,0,5,1,1,1,3
1549,1,1.8,1,0.0,0,62,0.7,91.0,4,4,167,990,799.0,7,3,9,1,0,1,0
1349,1,2.1,1,3.0,0,46,0.9,134.0,6,12,212,623,2367.0,11,7,10,1,0,1,1
1799,0,1.0,0,1.0,1,30,0.6,123.0,3,9,617,1386,445.0,10,8,10,1,1,0,0
1075,0,0.5,1,2.0,0,11,0.2,122.0,1,16,271,1769,3927.0,8,3,7,1,0,0,3
684,1,0.9,1,3.0,1,63,1.0,157.0,5,9,159,1738,3756.0,17,5,12,1,1,1,3
1837,0,0.5,0,9.0,0,36,0.9,162.0,4,20,786,872,770.0,14,1,15,0,0,1,0
1619,1,1.9,0,2.0,1,21,0.4,138.0,1,9,46,562,1641.0,7,2,13,1,0,0,1
965,1,1.4,0,1.0,0,13,0.9,197.0,8,2,645,1275,2343.0,17,12,15,1,0,0,2
730,0,1.5,0,9.0,0,9,0.7,122.0,4,15,1371,1677,2787.0,10,8,7,1,0,1,2
1361,1,1.4,0,1.0,0,47,1.0,169.0,5,2,881,1382,2495.0,8,7,16,0,0,1,2
1494,0,1.6,0,3.0,1,45,0.8,158.0,5,4,449,790,3208.0,11,9,4,1,0,0,3
1027,1,0.8,0,7.0,0,18,1.0,146.0,7,11,338,534,1234.0,7,4,14,1,0,1,0
1807,0,0.8,1,0.0,1,38,0.2,97.0,8,0,1332,1814,1069.0,7,6,7,1,0,0,1
709,0,2.4,1,1.0,0,11,0.1,130.0,5,11,119,1531,3568.0,16,14,3,0,0,1,3
689,0,1.4,0,2.0,0,45,0.5,103.0,5,11,256,823,3585.0,10,1,10,1,0,0,3
955,1,0.5,0,2.0,0,2,0.6,155.0,4,10,428,1254,1974.0,14,1,18,1,1,0,1
1872,1,1.9,0,5.0,0,35,0.6,111.0,3,14,1546,1879,2419.0,15,5,19,0,0,0,3
1259,0,1.2,1,0.0,0,13,0.5,97.0,2,0,1210,1989,340.0,17,13,4,1,0,1,0
695,0,1.2,0,1.0,1,41,0.4,169.0,8,8,789,1211,2282.0,5,2,17,1,1,0,1
1969,0,1.2,1,9.0,0,63,0.2,132.0,4,11,390,756,298.0,10,1,10,1,1,0,0
759,0,2.5,0,3.0,1,39,0.3,162.0,2,8,110,1317,968.0,6,2,2,1,0,0,0
936,0,1.0,0,1.0,0,18,0.2,153.0,3,18,1330,1686,2391.0,12,6,3,1,1,1,2
1176,1,2.1,0,2.0,1,62,0.5,168.0,2,10,674,1455,1534.0,6,2,17,1,0,0,1
1802,0,2.7,1,0.0,1,10,0.6,101.0,7,9,253,590,696.0,14,7,3,1,1,0,0
772,0,1.0,1,0.0,1,23,0.6,97.0,7,11,317,1805,2782.0,7,0,17,1,0,0,2
1318,1,2.4,0,1.0,1,45,0.1,136.0,2,7,183,661,755.0,18,3,9,1,0,1,0
591,1,0.5,1,1.0,1,16,0.9,90.0,6,17,892,1603,3746.0,5,0,5,1,1,0,3
569,1,2.5,1,0.0,0,41,0.3,124.0,1,1,388,605,2651.0,17,7,4,0,0,0,1
764,0,1.0,1,9.0,1,45,0.5,124.0,8,11,52,539,1341.0,19,1,12,1,0,0,0
1056,1,2.1,1,8.0,1,37,0.7,101.0,3,11,914,979,2651.0,15,5,3,1,1,1,2
1982,1,1.6,0,2.0,1,12,0.2,80.0,5,20,287,593,1824.0,13,3,14,1,1,1,1
1830,1,0.5,0,5.0,0,14,0.8,160.0,6,6,773,1353,1905.0,16,3,19,1,1,1,2
1122,0,0.5,0,0.0,1,40,0.3,156.0,7,14,675,1163,1456.0,9,3,20,1,1,0,1
1023,1,0.7,0,2.0,1,63,0.7,153.0,7,8,367,1985,3155.0,11,10,7,1,1,1,3
1283,1,2.4,1,8.0,1,33,1.0,93.0,3,15,510,980,773.0,17,7,2,1,1,0,0
1602,0,1.6,1,0.0,1,35,0.1,99.0,7,7,1325,1800,1829.0,18,17,13,1,0,0,2
732,1,1.3,0,5.0,1,32,0.4,163.0,8,7,1661,1836,3883.0,12,2,5,1,0,1,3
1854,0,0.9,1,0.0,1,33,0.4,195.0,1,0,665,718,1675.0,14,12,9,1,0,1,1
718,1,1.6,1,1.0,1,30,0.4,93.0,3,12,662,997,1601.0,10,9,12,1,1,1,1
897,1,2.0,0,3.0,1,2,0.6,154.0,8,10,0,994,1958.0,7,5,7,1,1,0,1
1405,0,1.7,0,0.0,0,8,0.3,107.0,4,7,284,1036,2376.0,19,6,11,0,1,0,2
798,0,0.6,1,6.0,1,21,0.5,110.0,2,12,661,1951,1647.0,12,2,3,1,0,0,1
1035,1,2.7,0,1.0,0,40,0.2,157.0,5,15,757,1912,3548.0,14,4,5,0,1,1,3
1396,1,0.6,0,0.0,0,37,0.7,134.0,4,15,560,1177,2694.0,18,3,19,0,0,1,2
1749,1,0.5,1,7.0,1,49,0.8,178.0,1,8,470,775,2195.0,5,4,4,1,0,1,2
1588,1,2.5,0,12.0,1,4,0.3,148.0,5,20,146,822,2506.0,5,3,11,1,0,0,2
1600,0,0.5,0,1.0,1,16,0.3,94.0,4,16,1315,1710,2073.0,9,5,4,1,1,0,2
1522,0,2.2,0,4.0,0,21,0.7,162.0,6,11,533,1696,3767.0,15,9,16,0,0,1,3
1279,1,2.5,0,5.0,1,7,0.5,105.0,6,6,560,1633,1150.0,7,2,7,1,0,0,1
719,0,2.9,0,7.0,0,6,0.7,102.0,6,8,405,1141,841.0,9,1,2,1,0,0,0
544,1,0.5,1,2.0,1,7,0.2,129.0,5,15,227,610,1675.0,13,4,17,1,1,0,0
1007,1,2.9,1,5.0,1,21,0.8,185.0,8,12,479,831,1301.0,8,6,12,1,1,0,0
590,1,1.2,1,0.0,0,32,0.4,141.0,6,1,227,509,1817.0,10,0,6,0,1,0,0
1788,0,0.5,0,0.0,1,6,0.2,141.0,6,16,149,1022,2321.0,7,5,20,1,1,0,2
748,0,1.4,0,0.0,0,25,1.0,110.0,7,14,88,709,1974.0,17,5,13,0,1,1,1
757,1,0.9,1,4.0,0,64,0.5,157.0,7,5,114,819,3433.0,6,5,10,1,1,0,2
1561,1,1.6,1,1.0,1,27,0.8,174.0,3,10,662,874,1205.0,12,7,3,1,1,0,1
1327,0,2.8,0,10.0,0,23,0.5,89.0,7,16,441,1721,872.0,7,5,4,1,1,1,0
797,1,1.5,1,4.0,0,18,0.6,81.0,8,20,888,1466,2052.0,9,3,14,1,1,1,1
727,1,2.5,1,0.0,1,64,0.2,193.0,1,9,664,711,3654.0,9,1,16,1,1,0,3
686,1,2.7,1,0.0,0,36,0.1,194.0,4,1,64,745,1503.0,10,0,13,0,0,0,0
1515,1,2.1,1,4.0,1,24,0.9,176.0,5,6,747,1247,3104.0,6,5,20,1,0,0,3
555,1,0.5,1,2.0,0,17,0.2,163.0,5,12,956,1010,343.0,19,14,3,0,1,1,0
1589,0,0.6,0,0.0,0,5,0.8,112.0,5,2,776,1397,3430.0,7,5,19,1,1,1,3
1976,1,2.6,1,6.0,0,45,1.0,136.0,4,19,652,1933,2470.0,11,1,3,0,0,0,3
1884,0,1.0,1,3.0,0,24,0.5,149.0,6,4,1168,1179,1396.0,15,8,9,1,1,1,1
1063,0,2.0,0,0.0,0,27,0.2,86.0,6,7,201,582,2668.0,12,5,19,0,0,0,2
672,1,0.6,1,13.0,0,61,0.1,194.0,5,20,724,1127,1457.0,14,10,20,1,0,1,0
635,1,0.5,0,9.0,0,16,1.0,110.0,7,17,599,1299,2452.0,19,17,8,1,0,0,2
1906,1,1.9,1,3.0,0,55,0.2,113.0,3,4,3,629,1871.0,13,5,4,1,0,1,1
1753,0,0.7,0,4.0,0,40,0.6,191.0,4,11,1652,1983,1112.0,8,2,15,1,1,1,1
659,0,1.4,1,2.0,1,3,0.1,85.0,8,6,190,657,967.0,10,1,14,1,0,1,0
1583,0,1.2,1,0.0,0,14,0.2,148.0,2,4,1171,1673,2498.0,13,6,8,0,0,1,2
1783,0,2.9,1,2.0,0,42,0.7,104.0,6,8,1081,1979,387.0,14,5,3,0,1,0,1
1667,0,1.0,1,0.0,1,21,0.9,138.0,2,0,1211,1396,635.0,17,7,15,1,0,0,0
640,0,1.3,1,5.0,1,6,0.6,143.0,8,20,976,1353,2711.0,15,7,8,1,1,0,2
1913,1,1.8,0,0.0,0,29,0.6,111.0,5,4,675,742,2023.0,17,13,8,1,1,0,2
538,0,1.1,1,0.0,1,25,0.3,163.0,7,7,455,537,2215.0,9,3,17,1,1,1,1
1191,0,0.8,0,6.0,1,46,0.8,89.0,6,9,42,807,824.0,19,18,7,1,0,0,0
816,0,3.0,1,2.0,0,9,0.1,117.0,1,3,1196,1651,3851.0,10,3,14,1,0,1,3
915,1,0.5,1,9.0,1,33,0.3,199.0,2,16,503,986,2156.0,7,3,13,1,1,0,1
1157,1,0.8,0,7.0,0,27,0.1,88.0,8,8,1694,1798,2885.0,8,4,2,1,0,1,3
1201,1,0.5,0,2.0,0,10,1.0,99.0,7,7,306,558,495.0,15,6,14,1,1,1,0
1379,0,1.1,1,1.0,1,18,0.2,129.0,2,16,838,885,2358.0,10,5,15,1,1,0,2
1483,1,2.2,0,3.0,1,53,0.7,169.0,5,11,291,651,1744.0,6,3,10,1,0,0,1
1614,0,1.2,0,1.0,1,9,0.1,161.0,3,2,173,1219,1832.0,15,8,11,1,0,0,1
930,1,1.0,1,4.0,1,4,0.9,144.0,8,10,1017,1289,2016.0,13,10,16,1,1,1,1
1454,0,2.6,0,8.0,0,6,0.4,199.0,3,20,698,1018,1300.0,10,0,2,0,0,1,1
1784,0,1.6,0,4.0,0,41,0.4,164.0,6,20,610,1437,2313.0,14,1,11,0,1,0,2
1262,0,1.8,1,12.0,0,34,0.1,149.0,5,16,223,737,3248.0,13,3,4,0,1,1,2
797,0,2.2,1,0.0,0,37,0.9,144.0,7,2,206,1167,2216.0,9,5,6,1,0,0,1
1829,1,2.1,0,8.0,0,59,0.1,91.0,5,15,1457,1919,3142.0,16,6,5,1,1,1,3
1139,1,0.9,1,6.0,1,58,0.5,161.0,2,11,742,999,1850.0,9,4,8,1,0,0,1
618,1,1.0,0,9.0,1,13,0.1,80.0,4,15,591,724,1424.0,15,12,7,1,1,0,0
1547,1,2.9,0,2.0,0,57,0.4,114.0,1,3,347,957,1620.0,9,2,19,0,1,1,1
586,0,2.8,0,2.0,0,15,0.2,83.0,3,11,241,854,2592.0,12,8,3,0,0,0,1
1617,1,2.4,0,8.0,1,36,0.8,85.0,1,9,743,1426,296.0,5,3,7,1,0,0,0
1882,0,2.0,0,11.0,1,44,0.8,113.0,8,19,4,743,3579.0,19,8,20,1,1,0,3
674,1,2.9,1,1.0,0,21,0.2,198.0,3,4,576,1809,1180.0,6,3,4,1,1,1,0
1467,1,0.5,0,0.0,0,18,0.6,122.0,5,0,888,1099,3962.0,15,11,5,1,1,1,3
858,0,2.2,0,1.0,0,50,0.1,84.0,1,2,528,1416,3978.0,17,16,3,1,1,0,3
794,1,0.5,1,0.0,1,2,0.8,106.0,6,14,1222,1890,668.0,13,4,19,1,1,0,0
1965,1,2.6,1,0.0,0,39,0.2,187.0,4,3,915,1965,2032.0,11,10,16,1,1,1,2
1911,0,0.9,1,1.0,1,36,0.7,108.0,8,3,868,1632,3057.0,9,1,5,1,1,0,3
1512,0,0.9,0,4.0,1,46,0.1,145.0,5,5,336,670,869.0,18,10,19,1,1,1,0
510,1,2.0,1,5.0,1,45,0.9,168.0,6,16,483,754,3919.0,19,4,2,1,1,1,3
